job_id,act_calibration,act_equalization,act_equalization_alpha,attn_bit_width,attn_group_size,attn_param_method,attn_quant_config,attn_quant_format,attn_quant_granularity,attn_quant_type,attn_scale_precision,attn_scale_type,awq_clip,awq_scale,bias_corr,bos_preprocessing,calibration_batch_size,checkpoint_name,compile_eval,compile_ptq,config,convert_layernorm_to_rmsnorm,custom_quantizer,custom_trainer,dataset,dataset_eval_split,disable_block_rotation_for_fused,disable_create_weight_orig,dtype,eager_quant_sdpa_class,eval,expansion_step,export_prefix,export_target,few_shot_eval,few_shot_limit,few_shot_override_batch_size,few_shot_tasks,few_shot_zeroshot,fine_tune,gpfq,gptq,gpxq_act_order,gpxq_block_name,gpxq_buffer_device,gpxq_max_accumulator_bit_width,gpxq_max_accumulator_tile_size,gpxq_use_quant_activations,gradient_accumulation_steps,help,input_bit_width,input_group_size,input_narrow_range,input_param_method,input_quant_format,input_quant_granularity,input_quant_type,input_scale_precision,input_scale_type,learned_round,learned_round_fast_update,learned_round_iters,learned_round_lr,learned_round_scale,learned_round_scale_lr,learned_round_scale_momentum,learning_rate,ln_affine_merge,load_checkpoint,logging_steps,magr,magr_alpha,max_steps,model,no_quantize,nsamples,nsamples_rot_calibration,optimize_rotations,optimizer_dtype,per_device_train_batch_size,permute_fn,qronos,qronos_alpha,quant_sdpa,quantize_input_zero_point,quantize_last_layer,quantize_weight_zero_point,replace_rmsnorm,rotation,rotation_block_size,rotation_layers_to_expand,rotation_mode,rotation_orphan_sink,rotation_sdpa_regions,scale_rounding_func_type,scaling_min_val,seed,seqlen,svd_quant,svd_quant_iters,svd_quant_rank,weight_bit_width,weight_equalization,weight_group_dim,weight_group_size,weight_narrow_range,weight_param_method,weight_quant_format,weight_quant_granularity,weight_quant_rescaling_init,weight_quant_type,weight_scale_precision,elapsed_time,status,retry_number,brevitas_version,torch_version,float_ppl,quant_ppl,arc:_average:0_acc,winogrande:0_acc_stderr,all_acc,arc:challenge:0_acc_stderr,winogrande:0_acc,arc:_average:0_acc_stderr,arc:easy:0_acc,arc:easy:0_acc_stderr,arc:challenge:0_acc,hellaswag_lm_eval:0_acc_stderr,all_acc_stderr,hellaswag_lm_eval:0_acc
abdb009c226c73b5fd63d99501a13c06,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.001,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1169.9292647838593,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,13.352484703063965,0.4375136461313936,0.01399448102706599,0.4584932803790769,0.013167478735134575,0.5453827940015785,0.01162652246546291,0.5917508417508418,0.010085566195791245,0.2832764505119454,0.004914655063329494,0.010540545255330325,0.4135630352519418
2950de4dfdf4e6c84e01cf193a880bd8,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.007,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1094.2178592681885,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,13.327396392822266,0.4375423748290643,0.013972488371616696,0.46023185529294713,0.013226719056266129,0.55327545382794,0.01166401225206546,0.5875420875420876,0.01010130544786479,0.28754266211604096,0.004912900450370831,0.01055335333152961,0.41256721768571997
4bdd0ccf24b0c2901a5933af840d5356,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.002,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1599.1628723144531,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,16.73265266418457,0.4576086519345905,0.013960157350785,0.4705296085884946,0.013374078615068756,0.5572217837411207,0.011675536841666737,0.6165824915824916,0.009976995068264717,0.2986348122866894,0.004907694727935691,0.01055473144051354,0.40967934674367656
af669b5776d024c2360c56043c94b690,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.005,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1609.283763408661,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,16.725839614868164,0.45677264683237384,0.013946933444507032,0.47084923412412594,0.013385021637313562,0.5611681136543015,0.011687149483408758,0.6140572390572391,0.009989277329503953,0.29948805460750855,0.004905859114942297,0.010556772881566711,0.4086835291774547
395cfb006b2c3d56fd45eb598dcd125b,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.001,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1599.601191520691,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,13.352484703063965,0.4383553969731444,0.01399244156370707,0.4590865768564558,0.013167478735134575,0.5461720599842147,0.011623267577179054,0.5934343434343434,0.010079056419223534,0.2832764505119454,0.0049144805345337165,0.010538364313149723,0.41346345349531965
a1def9980237711f1129f65a473fe3aa,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.005,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1083.995168685913,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,13.352484703063965,0.4383553969731444,0.01399244156370707,0.4590865768564558,0.013167478735134575,0.5461720599842147,0.011623267577179054,0.5934343434343434,0.010079056419223534,0.2832764505119454,0.0049144805345337165,0.010538364313149723,0.41346345349531965
161dd9b7c7a2a4a5c1c45d500b6b23de,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.02,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1471.0980081558228,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,10.98951244354248,0.4627510888176417,0.013949649776015703,0.4808110250978983,0.013542598541688065,0.5603788476716653,0.011767953448529518,0.6132154882154882,0.009993308355370972,0.3122866894197952,0.0049504729185233165,0.010609007397899514,0.4373630750846445
110ff0b3c8b39c65379d3645a086e46c,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.001,False,False,10,False,0.01,100,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1170.1614384651184,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,16.73265266418457,0.45823421932636954,0.01394139331069592,0.47234808494977504,0.013363080107244487,0.5627466456195738,0.011664811302207753,0.6186868686868687,0.009966542497171016,0.2977815699658703,0.0049086047320828115,0.01054490516179856,0.41017725552678747
07fc6be415b0021090465864688b1e10,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.05,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1497.378811597824,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,8.943058967590332,10.145483016967773,0.46178293170613993,0.013986110301017759,0.4793837296788611,0.013307250444941125,0.5485398579321231,0.011606953355481137,0.6300505050505051,0.009906656266021151,0.2935153583617747,0.004959973514772515,0.010539997631688138,0.44542919737104164
103de053c01bda9a470c80ead51a50dd,False,,0.5,,,,qkvs,,,,,,False,False,False,,1,,False,True,,False,,scale,wikitext2,validation,True,False,auto,auto,True,1,,,lighteval,,32,"['arc:challenge|0', 'winogrande|0', 'arc:easy|0', 'hellaswag_lm_eval|0']",True,True,False,False,False,,cpu,,,False,8,==SUPPRESS==,4,32,False,stats,float_ocp_e2m1,per_group,sym,po2_scale,dynamic,,False,200,0.005,False,0.01,0.9,0.05,False,False,10,False,0.01,200,meta-llama/Llama-3.2-1B-Instruct,False,128,1600,False,float32,1,,False,1e-06,,False,False,False,True,layerwise,32,[],had,True,False,,0.0001,0,2048,False,1,32,8,False,,32,False,stats,float_ocp_e2m1,per_group,,sym,po2_scale,1596.0806579589844,successful,1,0.12.2.dev109+gf730912f8,2.9.1+rocm7.2.0.git7e1940d4,12.016705513000488,11.902806282043457,0.48516665517518764,0.013946933444507034,0.4906477121055309,0.013724978465537377,0.5611681136543015,0.01178165505849461,0.6418350168350169,0.009838331651451843,0.32849829351535836,0.004942164585991471,0.010613102036871932,0.43108942441744674
